"Type","Name","Address","State","Phone_number","Notes","FIPS","dist","longitude","latitude"
"HPSA Correctional Facility","Idaho Maximum Security Institution (IMSI)","13400 S Pleasant Valley Rd, Kuna, ID 83634","ID",NA,"",NA,0,-116.22448699,43.47942601
"HPSA Correctional Facility","Idaho Correctional Institution - Orofino (ICIO)","381 Hospital Dr, Orofino, ID 83544","ID",NA,"",NA,0,-116.25943245,46.48996393
"HPSA Correctional Facility","CF Lovelock Correctional Center","1200 Prison Rd, Lovelock, NV 89419","NV",NA,"",NA,0,-118.39048895,40.22381699
"HPSA Correctional Facility","Florence McClure Correctional Center","4370 Smiley Rd, Las Vegas, NV 89115","NV",NA,"",NA,0,-115.07726001,36.25702901
"HPSA Correctional Facility","High Desert State Prison","","NV",NA,"",NA,0,-115.57363003,36.515442
"HPSA Correctional Facility","CF Ely State Prison","","NV",NA,"",NA,0,-114.87277359,39.2538057
"HPSA Correctional Facility","CF-Montana State Prison","","MT",NA,"",NA,0,-112.75651427,46.3969756
"HPSA Correctional Facility","CF - Pine Hills Correctional Facility","4 N Haynes Ave, Miles City, MT 59301","MT",NA,"",NA,0,-105.821626,46.408478
"HPSA Correctional Facility","Northern Nevada Correctional Facility","1721 Snyder Ave, Carson City, NV 89701","NV",NA,"",NA,0,-119.74443119,39.1087515
"HPSA Correctional Facility","Southern Desert Correctional Center","","NV",NA,"",NA,0,-115.5553118,36.51962918
"HPSA Federally Qualified Health Center Look A Like","Helena Indian Alliance","501 Euclid Avenue, Helena, MT 59601","MT",NA,"",NA,0,-112.04464704,46.59874751
"HPSA Federally Qualified Health Center Look A Like","SAFE HARBOR MEDICAL, INC.","2901 N Tenaya Way, Ste 100, Las Vegas, NV 89128","NV",NA,"",NA,0,-115.25017825,36.21413714
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","St. Ignatius Health Center","35401 Mission Dr, St Ignatius, MT 59865","MT",NA,"",NA,0,-114.10583481,47.31774356
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","Salish Kootenai College Health Center","","MT",NA,"",NA,0,-114.11217878,47.59545436
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","Shivwits Clinic","6109 W 3700 N, Ivins, UT 84738","UT",NA,"",NA,0,-113.73322949,37.18699953
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","ELMO HEALTH CENTER","33116 US Highway 93, Elmo, MT 59915","MT",NA,"",NA,0,-114.32297413,47.81271501
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","Skull Valley Health Clinic","1929 N Aaron Dr STE I, Tooele, UT 84074","UT",NA,"",NA,0,-112.29783986,40.56465728
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","FourPoints Health - St. George","1449 N 1400 W Ste 19, St George, UT 84770","UT",NA,"",NA,0,-113.61329029,37.13273388
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","KOOSHAREM CLINIC","799 N Paiute Way, Richfield, UT 84701","UT",NA,"",NA,0,-112.08270976,38.77928864
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","Four Points Health","157 N Reservation Dr, Kanosh, UT 84637","UT",NA,"",NA,0,-112.40396799,38.82349593
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","Montezuma Creek Clinic","","UT",NA,"",NA,0,-109.30589144,37.26242288
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","SAN JUAN FAMILY DENTAL","217 S 100 W, Monticello, UT 84535","UT",NA,"",NA,0,-109.3447279,37.86952035
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","Goshute Health Station","195 Tribal Center Rd, Ibapah, UT 84034","UT",NA,"",NA,0,-113.98440995,40.03825
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","SACRED CIRCLE HEALTHCARE","660 S 200 E STE 200, Salt Lake City, UT 84111","UT",NA,"",NA,0,-111.88540747,40.75496198
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","Duckwater Health Station (Includes Alcohol Program)","502 Duckwater Falls Rd, Duckwater, NV 89314","NV",NA,"",NA,0,-115.6926243,38.94239918
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","MONUMENT VALLEY HEALTH CENTER","30 W Medical Dr, Monument Valley, UT 84536","UT",NA,"",NA,0,-110.17527157,37.00129356
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","FourPoints Health - Cedar City Clinic","440 N Paiute Dr, Cedar City, UT 84721","UT",NA,"",NA,0,-113.05758797,37.68513202
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","Fort Belknap Hospital (Harlem Hospital)","669 Agency Main St, Harlem, MT 59526","MT",NA,"",NA,0,-108.76263515,48.48149064
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","Verne E Gibbs Clinic","107 H St, Poplar, MT 59255","MT",NA,"",NA,0,-105.19290748,48.11493828
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","Rocky Boy Health Center","6850 Upper BOX Elder Rd, Box Elder, MT 59521","MT",NA,"",NA,0,-109.90198539,48.29342651
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","LAME DEER HEALTH CENTER","100 N Cheyenne Ave, Lame Deer, MT 59043","MT",NA,"",NA,0,-106.66715545,45.62500485
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","Crow/Northern Cheyenne Hospital","","MT",NA,"",NA,0,-107.44842892,45.58323488
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","NAVAJO MOUNTAIN HEALTH CENTER","","UT",NA,"",NA,0,-110.76581512,37.06209218
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","Blanding Family Health Center","910 S 300 W, Blanding, UT 84511","UT",NA,"",NA,0,-109.48347236,37.61281084
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","Ft. Duchesne Health Center","","UT",NA,"",NA,0,-109.87104728,40.28295135
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","HOT SPRINGS","","MT",NA,"",NA,0,-114.67603834,47.60988511
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","Blackfeet Community Hospital (Formerly Browning Hospital)","","MT",NA,"",NA,0,-113.01899609,48.56582386
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","FLATHEAD TRIBAL CLINIC","35401 Mission Dr, St Ignatius, MT 59865","MT",NA,"",NA,0,-114.10583481,47.31774356
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","Chief Redstone Clinic","550 6th Ave N, Wolf Point, MT 59201","MT",NA,"",NA,0,-105.64686658,48.09519374
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","Wind River Cares-Ethete","","WY",NA,"",NA,0,-108.77580167,43.02601727
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","WIND RVR FAM & COMM HLTH CARE","14 Great Plains Rd, Arapahoe, WY 82510","WY",NA,"",NA,0,-108.48547654,42.98515176
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","Wind River Cares-Riverton","511 N 12th St E, Riverton, WY 82501","WY",NA,"",NA,0,-108.37565903,43.02910172
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","Warm Valley Health Care","","WY",NA,"",NA,0,-108.88095703,43.00405375
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","Pryor Health Station","PO BOX 9, Pryor, MT 59066","MT",NA,"",NA,0,-108.53073999,45.40511999
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","Eagle Child Health Station","PO BOX 610, Hays, MT 59527","MT",NA,"",NA,0,-108.68403997,47.99109998
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","Lodge Grass Health Center","","MT",NA,"",NA,0,-107.369536,45.31582439
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","NORTH AMERICAN INDIAN ALLIANCE","55 E Galena St, Butte, MT 59701","MT",NA,"",NA,0,-112.53428812,46.01221366
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","YERINGTON TRIBAL HEALTH CENTER","171 Campbell Ln, Yerington, NV 89447","NV",NA,"",NA,0,-119.22732459,39.07161246
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","Walker River Tribal Health Clinic","","NV",NA,"",NA,0,-118.82691661,38.955378
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","RENO/SPARKS TRIBAL HLTH CLINIC","1715 Kuenzli St, Reno, NV 89502","NV",NA,"",NA,0,-119.79146858,39.52948071
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","Pyramid Lake Tribal Hlth Center","","NV",NA,"",NA,0,-119.50911228,39.88313025
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","Moapa Health Station","","NV",NA,"",NA,0,-114.64268269,36.66367046
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","Fort McDermitt Wellness Center","112 N Reservation Rd, Fort Mcdermitt, NV 89421","NV",NA,"",NA,0,-117.64610546,41.96423835
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","LAS VEGAS PAIUTE HS","1257 Paiute Cir, Las Vegas, NV 89106","NV",NA,"",NA,0,-115.1395183,36.18366054
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","WASHOE TRIBAL HEALTH CENTER","1559 Watasheamu Rd, Gardnerville, NV 89460","NV",NA,"",NA,0,-119.71574471,38.90015988
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","Nevada Urban Indians, Inc.","6512 S Mccarran Blvd STE A, Reno, NV 89509","NV",NA,"",NA,0,-119.79948244,39.47663595
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","OWYHEE COMMUNITY HEALTH","1623 Hospital Loop, Owyhee, NV 89832","NV",NA,"",NA,0,-116.09736387,41.95020405
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","Helena Indian Alliance","501 Euclid Ave, Helena, MT 59601","MT",NA,"",NA,0,-112.04464704,46.59874751
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","NEWE MEDICAL CLINIC","400 B Newe Vw, Ely, NV 89301","NV",NA,"",NA,0,-114.87049084,39.22732574
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","Arlee Health Center","71972 Bitterroot Jim Rd, Arlee, MT 59821","MT",NA,"",NA,0,-114.09086682,47.16836314
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","Crow Health Location","","MT",NA,"",NA,0,-107.44842892,45.58323488
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","POLSON HEALTH CENTER","5 4th Ave E, Polson, MT 59860","MT",NA,"",NA,0,-114.16221468,47.69256462
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","Heart Butte Health Station","81 Disneyland Rd, Heart Butte, MT 59448","MT",NA,"",NA,0,-112.83202693,48.28292209
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","All Nations Health Center","830 W Central Ave, Missoula, MT 59801","MT",NA,"",NA,0,-114.01098796,46.85068748
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","Little Shell Health Location","425 Smelter Ave NE, Great Falls, MT 59404","MT",NA,"",NA,0,-111.30362058,47.52468327
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","INDIAN FAMILY HEALTH CLINIC","1220 Central Ave STE 1-B, Great Falls, MT 59401","MT",NA,"",NA,0,-111.28663641,47.50475446
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","Southern Peigan Diabetes Project","503 Popimi St, Browning, MT 59417","MT",NA,"",NA,0,-113.01318064,48.56036133
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","Ely Health Station","","NV",NA,"",NA,0,-114.87049084,39.22732574
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","FALLON TRIBAL HEALTH CENTER","1001 Rio Vista Dr, Fallon, NV 89406","NV",NA,"",NA,0,-118.75769886,39.48567318
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","Billings Urban Indian Health And Wellness Center","1230 N 30th St, Billings, MT 59101","MT",NA,"",NA,0,-108.52055774,45.79291821
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","Ronan Health Center","","MT",NA,"",NA,0,-114.098645,47.52557999
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","BABB HEALTH LOCATION (SCHOOL)","","MT",NA,"",NA,0,-113.4164275,48.842069
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","Not Tsoo Gah Nee Indian Health Center","","ID",NA,"",NA,0,-112.42700347,43.02468492
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","Fort Hall HRSA After Hours Clinic","","ID",NA,"",NA,0,-112.42700347,43.02468492
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","Kamiah Health Center","313 3rd St, Kamiah, ID 83536","ID",NA,"",NA,0,-116.02681218,46.22900272
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","Kootenai Health Station","100 Circle Dr, Bonners Ferry, ID 83805","ID",NA,"",NA,0,-116.36924134,48.70773206
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","Nimiipuu Health Center Nez Perce","","ID",NA,"",NA,0,-116.80490191,46.40049045
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","Not Tsoo Gah Nee Indian Health Center","33 N Mission Rd, Pocatello, ID 83202","ID",NA,"",NA,0,-112.42699497,43.02828501
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","Benewah Medical Center","427 12th St, Plummer, ID 83851","ID",NA,"",NA,0,-116.89155074,47.33452418
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","Washoe Trauma Family Healing Center","1559 Watasheamu Rd, Gardnerville, NV 89460","NV",NA,"",NA,0,-119.71574471,38.90015988
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","Battle Mountain Health Station","","NV",NA,"",NA,0,-116.93687,40.63985
"HPSA Indian Health Service, Tribal Health, and Urban Indian Health Organizations","ELKO HEALTH CENTER","515 Shoshone Cir, Elko, NV 89801","NV",NA,"",NA,0,-115.76517713,40.84772559
"HPSA Rural Health Clinic","BATTLE MOUNTAIN CLINIC","535 S Humboldt St STE A, Battle Mountain, NV 89820","NV",NA,"",NA,0,-116.94048517,40.64033945
"HPSA Rural Health Clinic","BANNER HEALTH CENTER FERNLEY","1260 Nevada Pacific Blvd, Fernley, NV 89408","NV",NA,"",NA,0,-119.19787729,39.59714337
"HPSA Rural Health Clinic","BANNER HEALTH CENTER FALLON","801 E Williams Ave STE 2207220833013309, Fallon, NV 89406","NV",NA,"",NA,0,-118.76619603,39.47490752
"HPSA Rural Health Clinic","TOPAZ RANCH MEDICAL CLINIC","3919 Carter Way, Wellington, NV 89444","NV",NA,"",NA,0,-119.50435889,38.73199614
"HPSA Rural Health Clinic","SOUTH LYON MEDICAL CENTER-BARNETT CLINIC","213 S Whitacre St, Yerington, NV 89447","NV",NA,"",NA,0,-119.16680507,38.98403922
"HPSA Rural Health Clinic","PERSHING GENERAL HOSP & NURSING HOME PHYSICIAN CTR","PO BOX 661, Lovelock, NV 89419","NV",NA,"",NA,0,-118.42276004,40.24322998
"HPSA Rural Health Clinic","NORTHERN MONTANA SPECIALTY MEDICAL CENTER","20 13th St W, Havre, MT 59501","MT",NA,"",NA,0,-109.68987234,48.53930272
"HPSA Rural Health Clinic","TWIN BRIDGES MEDICAL CLINIC","104 S Madison St, Twin Bridges, MT 59754","MT",NA,"",NA,0,-112.32949747,45.543966
"HPSA Rural Health Clinic","ST LUKE COMMUNITY CLINIC RIDGEWATER","107 Ridgewater Dr STE A, Polson, MT 59860","MT",NA,"",NA,0,-114.12351652,47.68284195
"HPSA Rural Health Clinic","CABINET PEAKS FAMILY MEDICINE","350 Louisiana Ave, Libby, MT 59923","MT",NA,"",NA,0,-115.54854458,48.39173118
"HPSA Rural Health Clinic","SHERIDAN MEMORIAL CLINIC","440 W Laurel Ave, Plentywood, MT 59254","MT",NA,"",NA,0,-104.56341682,48.77874027
"HPSA Rural Health Clinic","BIG SANDY MEDICAL CENTER RHC","166 Montana Avenue East, Big Sandy, MT 59520","MT",NA,"",NA,0,-110.10863033,48.17883726
"HPSA Rural Health Clinic","PROVIDENCE ST JOSEPH MEDICAL CENTER POLSON","6 13th Avenue East, Polson, MT 59860","MT",NA,"",NA,0,-114.16263629,47.68224264
"HPSA Rural Health Clinic","MADISON VALLEY CLINIC","305 N Main St, Ennis, MT 59729","MT",NA,"",NA,0,-111.73211554,45.35158129
"HPSA Rural Health Clinic","PRAIRIE COUNTY RURAL HEALTH CLINIC","409 Bowen St, Terry, MT 59349","MT",NA,"",NA,0,-105.31525682,46.79066507
"HPSA Rural Health Clinic","BAIR MEMORIAL CLINIC","","MT",NA,"",NA,0,-109.84147691,46.43718127
"HPSA Rural Health Clinic","RAVALLI FAMILY MEDICINE","411 West Main Street, Hamilton, MT 59840","MT",NA,"",NA,0,-114.16093971,46.24663406
"HPSA Rural Health Clinic","BENEFIS TETON RURAL HEALTH CLINIC","915 4th Street Northwest, Choteau, MT 59422","MT",NA,"",NA,0,-112.19266374,47.81420205
"HPSA Rural Health Clinic","TRIANGLE HEALTH CARE","418 W Monroe Ave, Chester, MT 59522","MT",NA,"",NA,0,-110.97263456,48.50961792
"HPSA Rural Health Clinic","ST LUKE COMMUNITY CLINIC ST IGNATIUS","","MT",NA,"",NA,0,-114.09847895,47.32098217
"HPSA Rural Health Clinic","LIVINGSTON HEALTHCARE","320 Alpenglow Lane, Livingston, MT 59047","MT",NA,"",NA,0,-110.52680834,45.67513746
"HPSA Rural Health Clinic","PROVIDENCE ST JOSEPH MEDICAL CENTER RONAN","63351 US Highway 93, Ronan, MT 59864","MT",NA,"",NA,0,-114.09712392,47.52625844
"HPSA Rural Health Clinic","ROSEBUD HEALTH CARE CLINIC","281 N 17th Ave, Forsyth, MT 59327","MT",NA,"",NA,0,-106.67498101,46.26581701
"HPSA Rural Health Clinic","PONDERA MEDICAL CENTER CLINIC","809 Sunset Blvd, Conrad, MT 59425","MT",NA,"",NA,0,-111.95936897,48.17394746
"HPSA Rural Health Clinic","ST LUKE COMMUNITY CLINIC RONAN","126 6th Avenue Southwest, Ronan, MT 59864","MT",NA,"",NA,0,-114.10554103,47.52811537
"HPSA Rural Health Clinic","DEER LODGE MEDICAL CENTER","1100 Hollenbeck Ln, Deer Lodge, MT 59722","MT",NA,"",NA,0,-112.72587122,46.41314113
"HPSA Rural Health Clinic","WILLIAM BEE RIRIE HOSPITAL-RHC","6 Steptoe Cir, Ely, NV 89301","NV",NA,"",NA,0,-114.86095917,39.2554567
"HPSA Rural Health Clinic","MOUNT GRANT MEDICAL BUILDING","200 S A St, Hawthorne, NV 89415","NV",NA,"",NA,0,-118.62837533,38.5169611
"HPSA Rural Health Clinic","SMITH VALLEY PHYSICIANS CLINIC","445 State Route 338, Wellington, NV 89444","NV",NA,"",NA,0,-119.32715532,38.72749296
"HPSA Rural Health Clinic","SOUTH LYON PHYSICIANS CLINIC","311 Surprise Ave, Yerington, NV 89447","NV",NA,"",NA,0,-119.16740085,38.98476492
"HPSA Rural Health Clinic","PLAINS MEDICAL CLINIC","","MT",NA,"",NA,0,-114.88821758,47.46856685
"HPSA Rural Health Clinic","NORTHERN MONTANA FAMILY MEDICAL CENTER","1410 1st Ave, Havre, MT 59501","MT",NA,"",NA,0,-109.68396064,48.53714128
